,transaction_ID,transaction_type,transaction_date,transaction_status,transferring_registry,transferring_account_type,transferring_account_name,transferring_account_ID,transferring_account_holder,acquiring_registry,acquiring_account_type,acquiring_account_name,acquiring_account_ID,acquiring_account_holder,units
1608,EU519287,10-2,2019-04-25 16:41:58.734,Completed,Spain,100,Cerámica de Alhabia S.L.,5008831,Cerámica de Alhabia S.L.,European Commission,100,EU Allowance deletion,5016380,European Commission,7510
1609,EU519300,10-2,2019-04-25 16:41:24.716,Completed,Belgium,100,27709.KALITTA AIR,5019452,KALITTA AIR,European Commission,100,EU Allowance deletion,5016380,European Commission,5595
1610,EU518203,10-0,2019-04-25 16:39:17.725,Completed,Netherlands,100,Vertis Environmental Finance Ltd,5017659,Vertis Environmental Finance Ltd,Portugal,100,Eden Jets Ltd,5027825,Eden Jets Ltd.,265
1611,EU519043,10-2,2019-04-25 16:37:08.725,Completed,Spain,100,Papeleras del Arlanzon S.A.,5008943,"PAPELERAS DEL ARLANZÓN, S.A.",European Commission,100,EU Allowance deletion,5016380,European Commission,19488
1612,EU519284,10-2,2019-04-25 16:34:30.139,Completed,Netherlands,100,Euro Tank Terminal BV,5022623,Euro Tank Terminal B.V.,European Commission,100,EU Allowance deletion,5016380,European Commission,4849
1613,EU519296,10-2,2019-04-25 16:34:03.374,Completed,France,100,ALTERNAE,5023167,ALTERNAE,European Commission,100,EU Allowance deletion,5016380,European Commission,432
1614,EU519299,10-72,2019-04-25 16:33:57.127,Completed,European Commission,100,EU Credit Exchange Account - Aviation,5022592,EUROPEAN COMMISSION,Belgium,100,27709.KALITTA AIR,5019452,KALITTA AIR,137
1615,EU519289,10-71,2019-04-25 16:33:07.511,Completed,Belgium,100,27709.KALITTA AIR,5019452,KALITTA AIR,European Commission,100,EU International Credit Account - Aviation,5022591,EUROPEAN COMMISSION,137
1616,EU519232,10-2,2019-04-25 16:31:44.436,Completed,France,100,ADM BAZANCOURT,5005889,ADM BAZANCOURT,European Commission,100,EU Allowance deletion,5016380,European Commission,63549
1617,EU518181,10-0,2019-04-25 16:27:41.303,Completed,Germany,100,723 - Anlagenkonto,5014643,Stadtwerke Aachen Aktiengesellschaft,Germany,100,STAWAG BHKW Campus Melaten,5027995,Stadtwerke Aachen Aktiengesellschaft,1334
1618,EU518738,10-2,2019-04-25 16:24:16.396,Completed,Lithuania,100,AB Grigeo,5006011,AB Grigeo,European Commission,100,EU Allowance deletion,5016380,European Commission,7243
1619,EU519280,10-2,2019-04-25 16:21:32.306,Completed,Hungary,100,Operator Account:HU195,5011821,TEVA Gyógyszergyár ZRt.,European Commission,100,EU Allowance deletion,5016380,European Commission,44305
1620,EU519281,10-2,2019-04-25 16:19:17.732,Completed,Hungary,100,Teva Gyógyszergyár Zrt Gödöllő,5022875,TEVA Gyógyszergyár ZRt.,European Commission,100,EU Allowance deletion,5016380,European Commission,4600
1621,EU519012,10-2,2019-04-25 16:16:15.889,Completed,Spain,100,Confirel A.I.E.,5008976,"Confirel, AIE",European Commission,100,EU Allowance deletion,5016380,European Commission,51020
1622,EU519255,10-2,2019-04-25 16:14:16.29,Completed,Spain,100,"Halcón Cerámicas, S.L.",5022177,"Halcón Cerámicas, S.L.",European Commission,100,EU Allowance deletion,5016380,European Commission,33563
1623,EU518102,10-0,2019-04-25 16:07:32.139,Completed,Estonia,100,Enefit Õlitööstud holding account,5022988,Enefit Power AS,Estonia,100,Operator Account:EE5,5016310,Enefit Power AS,2414199
1624,EU518841,10-2,2019-04-25 16:07:23.607,Completed,France,100,MADAGASCAR AIRLINES,5016696,MADAGASCAR AIRLINES,European Commission,100,EU Allowance deletion,5016380,European Commission,1687
1625,EU519273,10-2,2019-04-25 16:03:15.014,Completed,Netherlands,100,EdgeConneX Netherlands B.V.,5027241,EdgeConneX Netherlands B.V.,European Commission,100,EU Allowance deletion,5016380,European Commission,39
1626,EU518832,10-2,2019-04-25 16:03:02.738,Completed,Spain,100,"Tableros Hispanos, S.L.U.",5023961,"Tableros Hispanos, S.L.U.",European Commission,100,EU Allowance deletion,5016380,European Commission,34437
1627,EU519015,10-2,2019-04-25 16:00:51.18,Completed,Portugal,100,DS Smith Energia Viana S.A.,5002907,"Europa&c Energia Viana, S.A.",European Commission,100,EU Allowance deletion,5016380,European Commission,286880
1628,EU519271,10-0,2019-04-25 15:59:55.566,Completed,Spain,100,Santander Clientes,5017250,Banco Santander S.A.,Poland,100,PGE Dom Maklerski S.A.,5023795,PGE Dom Maklerski S.A.,14000
1629,EU519206,10-0,2019-04-25 15:58:03.346,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,Finland,100,Gasum Consulting Oy,5018688,Gasum Consulting Oy,11100
1630,EU519263,10-0,2019-04-25 15:57:45.694,Completed,United Kingdom,100,ED&F Man Capital Markets Ltd,5023256,E D & F MAN CAPITAL MARKETS LIMITED,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",3000
1631,EU519230,10-2,2019-04-25 15:56:50.235,Completed,Germany,100,1043 - Anlagenkonto,5014235,WMF GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,10491
1632,EU519027,10-2,2019-04-25 15:56:46.843,Completed,Netherlands,100,EdgeConneX Netherlands B.V.,5027241,EdgeConneX Netherlands B.V.,European Commission,100,EU Allowance deletion,5016380,European Commission,89
1633,EU519268,10-72,2019-04-25 15:56:38.653,Completed,European Commission,100,EU Credit Exchange Account,5022593,EUROPEAN COMMISSION,Netherlands,100,EdgeConneX Netherlands B.V.,5027241,EdgeConneX Netherlands B.V.,39
1634,EU519261,10-0,2019-04-25 15:56:17.553,Completed,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,Germany,100,ENGIE GLOBAL MARKETS,5016881,ENGIE Global Markets,99000
1635,EU519264,10-0,2019-04-25 15:56:14.607,Completed,United Kingdom,100,ED&F Man Capital Markets Ltd,5023256,E D & F MAN CAPITAL MARKETS LIMITED,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",1000
1636,EU519260,10-0,2019-04-25 15:55:48.885,Completed,Slovenia,100,Belektron TRD Si,5016820,BELEKTRON d.o.o.,Netherlands,100,FUTURES CLIENT TRADING ACCOUNT,5027936,Macquarie Bank Limited,41000
1637,EU519036,10-2,2019-04-25 15:55:48.237,Completed,Belgium,100,422 Tarkett,5024737,Tarkett,European Commission,100,EU Allowance deletion,5016380,European Commission,4786
1638,EU519034,10-71,2019-04-25 15:55:41.351,Completed,Netherlands,100,EdgeConneX Netherlands B.V.,5027241,EdgeConneX Netherlands B.V.,European Commission,100,EU International Credit Account,5022590,EUROPEAN COMMISSION,39
1639,EU519250,10-0,2019-04-25 15:54:35.916,Completed,United Kingdom,100,ED&F Man Capital Markets Ltd,5023256,E D & F MAN CAPITAL MARKETS LIMITED,United Kingdom,100,Redshaw Advisors,5023004,Louis Redshaw,8000
1640,EU519246,10-0,2019-04-25 15:53:48.589,Completed,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,Denmark,100,Neas Energy A/S,5020307,Centrica Energy Trading A/S,6000
1641,EU519254,10-0,2019-04-25 15:53:44.238,Completed,United Kingdom,100,ED&F Man Capital Markets Ltd,5023256,E D & F MAN CAPITAL MARKETS LIMITED,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",70000
1642,EU519090,10-0,2019-04-25 15:52:55.31,Completed,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,France,100,CAPDEA Site d'Assencières,5021825,CAPDEA,80000
1643,EU519048,10-0,2019-04-25 15:52:39.932,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,France,100,BNP PARIBAS,5027964,BNP PARIBAS,7000
1644,EU519248,10-0,2019-04-25 15:52:27.133,Completed,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,Spain,100,"Repsol Trading, S.A.",5024180,"Repsol Trading, S.A",300000
1645,EU519051,10-0,2019-04-25 15:51:50.175,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,France,100,BNP PARIBAS,5027964,BNP PARIBAS,10000
1646,EU519233,10-2,2019-04-25 15:51:08.781,Completed,Lithuania,100,Operator Account:LT18,5006009,AB ORLEN Lietuva,European Commission,100,EU Allowance deletion,5016380,European Commission,1680865
1647,EU519053,10-0,2019-04-25 15:51:07.101,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,United Kingdom,100,ED&F Man Capital Markets Ltd,5023256,E D & F MAN CAPITAL MARKETS LIMITED,4000
1648,EU519057,10-0,2019-04-25 15:50:26.968,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,99000
1649,EU519185,10-0,2019-04-25 15:48:32.168,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,France,100,BNP PARIBAS,5027964,BNP PARIBAS,170000
1650,EU519243,10-0,2019-04-25 15:48:02.093,Completed,Netherlands,100,FUTURES CLIENT TRADING ACCOUNT,5027936,Macquarie Bank Limited,Poland,100,Polskie Górnictwo Naftowe i Gazownictwo,5021320,Polskie Górnictwo Naftowe i Gazownictwo S.A.,4000
1651,EU519239,10-0,2019-04-25 15:46:00.264,Completed,Netherlands,100,FUTURES CLIENT TRADING ACCOUNT,5027936,Macquarie Bank Limited,Netherlands,100,ACT Trading,5017134,ACT Financial Solutions B.V.,105000
1652,EU519188,10-0,2019-04-25 15:45:55.01,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,Spain,100,Santander Clientes,5017250,Banco Santander S.A.,14000
1653,EU519190,10-0,2019-04-25 15:45:02.506,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,United Kingdom,100,ED&F Man Capital Markets Ltd,5023256,E D & F MAN CAPITAL MARKETS LIMITED,78000
1654,EU519197,10-0,2019-04-25 15:44:15.189,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,United Kingdom,100,Newedge UK Financial Ltd,5016868,Societe Generale International Limited,306000
1655,EU519199,10-0,2019-04-25 15:42:35.271,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,Germany,100,UniCredit Bank AG Trading Account,5016811,UniCredit Bank AG,5000
1656,EU519201,10-0,2019-04-25 15:40:13.763,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,Netherlands,100,FUTURES CLIENT TRADING ACCOUNT,5027936,Macquarie Bank Limited,109000
1657,EU512969,10-2,2019-04-25 15:39:22.936,Completed,Netherlands,100,PepsiCo Nederland B.V.,5022544,PepsiCo Nederland B.V.,European Commission,100,EU Allowance deletion,5016380,European Commission,13009
1658,EU519202,10-0,2019-04-25 15:38:56.122,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,France,100,MORGAN STANLEY CAPITAL GROUP INC,5027682,MORGAN STANLEY CAPITAL GROUP INC,400000
1659,EU519204,10-0,2019-04-25 15:38:04.617,Completed,Netherlands,100,ICE Clear Europe Limited,5026873,ICE Clear Europe Limited,France,100,BNP PARIBAS,5027964,BNP PARIBAS,368000
1660,EU518104,10-0,2019-04-25 15:37:39.739,Completed,Slovenia,100,Belektron TRD Si,5016820,BELEKTRON d.o.o.,Slovenia,100,Pivovarna Union,5008688,PIVOVARNA LAŠKO UNION d.o.o.,516
1661,EU512866,10-2,2019-04-25 15:36:51.886,Completed,France,100,SOLVAY OPERATIONS FRANCE - Dombasle,5004900,SOLVAY OPERATIONS FRANCE,European Commission,100,EU Allowance deletion,5016380,European Commission,560335
1662,EU518100,10-0,2019-04-25 15:34:02.034,Completed,Spain,100,"ArcelorMittal España, S.A.-Fáb. Etxebarri",5009130,"ARCELORMITTAL ESPAÑA, S.A.",Spain,100,"ARCELORMITTAL ESPAÑA, S.A.",5008935,"ARCELORMITTAL ESPAÑA, S.A.",47
1663,EU518984,10-2,2019-04-25 15:33:14.97,Completed,Hungary,100,"Győri Erőmű, HU-80",5011718,ALTEO-Therm Kft.,European Commission,100,EU Allowance deletion,5016380,European Commission,2206
1664,EU516656,10-0,2019-04-25 15:32:57.383,Completed,Finland,100,Joutsenon tehdas:FI320,5010376,Metsä Fibre Oy,Finland,100,Rauman tehdas:FI323,5010379,Metsä Fibre Oy,15000
1665,EU519220,10-2,2019-04-25 15:30:59.12,Completed,Denmark,100,Ringsted Kraftvarmeværk:DK302,5006345,RINGSTED FJERNVARME A/S,European Commission,100,EU Allowance deletion,5016380,European Commission,2281
1666,EU518997,10-2,2019-04-25 15:30:20.862,Completed,Hungary,100,"Soproni Erőmű, HU-174",5011802,ALTEO-Therm Kft.,European Commission,100,EU Allowance deletion,5016380,European Commission,16955
1667,EU519228,10-2,2019-04-25 15:28:11.363,Completed,France,100,MAXAM TAN SAS,5023238,MAXAM TAN SAS,European Commission,100,EU Allowance deletion,5016380,European Commission,4745
1668,EU519208,10-0,2019-04-25 15:27:51.369,Completed,United Kingdom,100,Mitsui Bussan Commodities Ltd,5017395,Mitsui Bussan Commodities Ltd,Romania,100,DIVORI TRADING,5020686,S.C. DIVORI PREST S.R.L.,10000
1669,EU518998,10-2,2019-04-25 15:27:12.632,Completed,Hungary,100,"Füredi utcai Gázmotoros Blokkfűtőerőmű, HU-234",5011863,ALTEO-Therm Kft.,European Commission,100,EU Allowance deletion,5016380,European Commission,35411
1670,EU518081,10-0,2019-04-25 15:27:06.117,Completed,Spain,100,"ArcelorMittal Lesaka, S.A.",5022119,"ARCELORMITTAL ESPAÑA, S.A.",Spain,100,"ARCELORMITTAL ESPAÑA, S.A.",5008935,"ARCELORMITTAL ESPAÑA, S.A.",4505
1671,EU518745,10-0,2019-04-25 15:26:17.645,Completed,Germany,100,RWEST GmbH IS Trading Account,5016831,RWE Supply & Trading GmbH,Germany,100,CIECH Energy Deutschland GmbH,5014058,CIECH Energy Deutschland GmbH,4267
1672,EU519218,10-2,2019-04-25 15:26:05.263,Completed,Finland,100,Tervasaari:FI457,5010513,UPM-Kymmene Oyj,European Commission,100,EU Allowance deletion,5016380,European Commission,127290
1673,EU519226,10-0,2019-04-25 15:25:09.638,Completed,Slovenia,100,Belektron TRD Si,5016820,BELEKTRON d.o.o.,Spain,100,"Sistema Europeo de Negociación de Co2, S.L.",5020183,"SISTEMA EUROPEO DE NEGOCIACIÓN DE CO2, S.L.",15000
1674,EU519209,10-2,2019-04-25 15:25:07.41,Completed,Germany,100,Kübler & Niethammer Papierfabrik Kriebstein GmbH,5015311,Kübler & Niethammer Papierfabrik Kriebstein GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,68772
1675,EU519083,10-0,2019-04-25 15:25:02.507,Completed,France,100,MORGAN STANLEY CAPITAL GROUP INC,5027682,MORGAN STANLEY CAPITAL GROUP INC,United Kingdom,100,Scunthorpe Integrated Steel Works,5008234,British Steel Limited,1824000
1676,EU518752,10-0,2019-04-25 15:24:42.427,Completed,Germany,100,RWEST GmbH Trading Account,5016830,RWE Supply & Trading GmbH,Germany,100,innogy SE,5017191,innogy SE,5000
1677,EU518964,10-0,2019-04-25 15:23:28.936,Completed,Germany,100,RWEST GmbH Trading Account,5016830,RWE Supply & Trading GmbH,Germany,100,Werk Groß Ammensleben,5018530,Dachziegelwerke Nelskamp GmbH,1451
1678,EU519212,10-2,2019-04-25 15:22:47.397,Completed,Germany,100,vR production (DUKTUS) gmbh,5020163,vR production (DUKTUS) gmbh,European Commission,100,EU Allowance deletion,5016380,European Commission,27324
1679,EU519222,10-2,2019-04-25 15:22:45.728,Completed,Lithuania,100,Operator Account:LT5,5005996,AB Akmenes cementas,European Commission,100,EU Allowance deletion,5016380,European Commission,842751
1680,EU518968,10-0,2019-04-25 15:21:53.96,Completed,Germany,100,RWEST GmbH Trading Account,5016830,RWE Supply & Trading GmbH,Germany,100,Werk Unsleben,5018533,Dachziegelwerke Nelskamp GmbH,3821
1681,EU517133,10-2,2019-04-25 15:21:22.238,Completed,Germany,100,Stahlwerk Duisburg,5015591,ArcelorMittal Hochfeld GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,230041
1682,EU519193,10-0,2019-04-25 15:21:21.246,Completed,Czech Republic,100,"ČEZ, a.s. - obchodní účet",5016960,"ČEZ, a. s.",Czech Republic,100,"ENERGY U/L, a.s., kotelna",5006926,"ENERGY Ústí nad Labem, a.s.",70000
1683,EU519207,10-2,2019-04-25 15:19:51.974,Completed,Poland,100,Kotłownia Zakładowa,5003618,Wratislavia-Biodiesel Spółka Akcyjna,European Commission,100,EU Allowance deletion,5016380,European Commission,7543
1684,EU517135,10-2,2019-04-25 15:19:21.517,Completed,Germany,100,Walzwerk Ruhrort,5019170,ArcelorMittal Hochfeld GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,46175
1685,EU514784,10-2,2019-04-25 15:18:48.699,Completed,Poland,100,Nova Ceramica Sp.z o.o.,5018954,Nova Ceramica Sp.z o.o.,European Commission,100,EU Allowance deletion,5016380,European Commission,10279
1686,EU518960,10-2,2019-04-25 15:18:21.98,Completed,Germany,100,SUNDAIR,5027288,SUNDAIR GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,29551
1687,EU518728,10-2,2019-04-25 15:17:07.994,Completed,Germany,100,Drahtwalzwerk Standort Ruhrort,5023023,ArcelorMittal Hochfeld GmbH,European Commission,100,EU Allowance deletion,5016380,European Commission,31951
1688,EU519223,10-72,2019-04-25 15:16:41.383,Completed,European Commission,100,EU Credit Exchange Account - Aviation,5022592,EUROPEAN COMMISSION,Germany,100,SUNDAIR,5027288,SUNDAIR GmbH,479
1689,EU519059,10-71,2019-04-25 15:15:33.268,Completed,Germany,100,SUNDAIR,5027288,SUNDAIR GmbH,European Commission,100,EU International Credit Account - Aviation,5022591,EUROPEAN COMMISSION,479
1690,EU519214,10-72,2019-04-25 15:10:56.703,Completed,European Commission,100,EU Credit Exchange Account - Aviation,5022592,EUROPEAN COMMISSION,Spain,100,AIR NOSTRUM,5000428,"AIR NOSTRUM LINEAS AEREAS DEL MEDITERRANEO, S.A.",90
1691,EU519099,10-71,2019-04-25 15:09:51.937,Completed,Spain,100,AIR NOSTRUM,5000428,"AIR NOSTRUM LINEAS AEREAS DEL MEDITERRANEO, S.A.",European Commission,100,EU International Credit Account - Aviation,5022591,EUROPEAN COMMISSION,90
1692,EU519203,10-2,2019-04-25 15:09:02.873,Completed,Czech Republic,100,Papos Trade s.r.o.,5006768,PAPOS Trade s.r.o.,European Commission,100,EU Allowance deletion,5016380,European Commission,8299
1693,EU518630,10-2,2019-04-25 15:07:16.529,Completed,Netherlands,100,Zalco B.V.,5022869,Zalco B.V.,European Commission,100,EU Allowance deletion,5016380,European Commission,17260
1694,EU517965,10-0,2019-04-25 15:06:36.627,Completed,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",Spain,100,Planta Solar Térmica Solnova 1,5009154,"Solnova Electricidad, S.A.",1200
1695,EU517961,10-0,2019-04-25 15:05:52.067,Completed,Spain,100,"Global Factor Commodity Trading, S.A.U.",5016901,"Global Factor Commodity Trading, S.A.U.",Spain,100,Planta Solar Térmica PS 20,5008788,Solar Processes S.A,942
